Date,SSE Composite Index,Shanghai SE A Share (SSEA),CSI 300 Index,SSE 50 index,SZSE Component Index,M2:year-on-year,Small and medium-sized board composite index,Growth Enterprise Index,small mid cap index ,CSI 100,CSI 500,Finance (Style. Citic),Cycle (Style. Citic),Consumption (Style. Citic),Growth (Style. Citic),Stability (style. Citic)
2002-07-26,1657.50 ,1729.81 ,1361.41 ,0.00 ,3398.79 ,16.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-07-29,1665.67 ,1738.38 ,1368.80 ,0.00 ,3427.95 ,16.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-07-30,1669.00 ,1741.80 ,1371.91 ,0.00 ,3431.46 ,17.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-07-31,1651.59 ,1723.56 ,1358.16 ,0.00 ,3405.70 ,17.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-01,1653.01 ,1725.02 ,1355.30 ,0.00 ,3416.68 ,16.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-02,1661.87 ,1734.38 ,1359.99 ,0.00 ,3420.58 ,15.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-05,1653.96 ,1726.12 ,1353.48 ,0.00 ,3401.46 ,14.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-06,1670.62 ,1743.64 ,1368.99 ,0.00 ,3436.11 ,15.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-07,1668.07 ,1740.92 ,1366.80 ,0.00 ,3428.08 ,14.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-08,1659.80 ,1732.26 ,1359.68 ,0.00 ,3407.69 ,15.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-09,1647.05 ,1718.81 ,1350.31 ,0.00 ,3385.10 ,15.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-12,1634.57 ,1705.69 ,1340.22 ,0.00 ,3360.75 ,16.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-13,1636.63 ,1707.86 ,1342.36 ,0.00 ,3367.40 ,16.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-14,1646.72 ,1718.44 ,1351.51 ,0.00 ,3393.60 ,16.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-15,1634.37 ,1705.42 ,1340.97 ,0.00 ,3377.37 ,15.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-16,1646.79 ,1718.38 ,1349.62 ,0.00 ,3389.33 ,14.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-19,1644.30 ,1715.80 ,1347.16 ,0.00 ,3393.99 ,18.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-20,1671.35 ,1744.38 ,1370.05 ,0.00 ,3451.11 ,17.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-21,1673.55 ,1746.74 ,1370.96 ,0.00 ,3448.52 ,17.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-22,1686.11 ,1759.88 ,1381.55 ,0.00 ,3480.54 ,17.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-23,1683.21 ,1756.87 ,1379.42 ,0.00 ,3476.67 ,17.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-26,1670.69 ,1743.69 ,1366.18 ,0.00 ,3448.37 ,15.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-27,1679.69 ,1753.13 ,1369.76 ,0.00 ,3456.97 ,16.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-28,1676.77 ,1750.06 ,1368.40 ,0.00 ,3454.27 ,15.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-29,1667.32 ,1740.15 ,1362.67 ,0.00 ,3437.61 ,14.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-08-30,1666.62 ,1739.34 ,1361.30 ,0.00 ,3436.84 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-02,1668.77 ,1741.72 ,1362.15 ,0.00 ,3443.90 ,14.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-03,1674.07 ,1747.31 ,1366.71 ,0.00 ,3452.72 ,14.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-04,1663.97 ,1736.82 ,1358.78 ,0.00 ,3437.86 ,13.51 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-05,1641.81 ,1713.64 ,1341.47 ,0.00 ,3390.95 ,13.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-06,1631.38 ,1702.60 ,1334.34 ,0.00 ,3374.31 ,14.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-09,1621.58 ,1692.31 ,1323.13 ,0.00 ,3345.22 ,14.01 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-10,1625.11 ,1696.02 ,1324.21 ,0.00 ,3350.09 ,14.39 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-11,1620.36 ,1691.00 ,1319.03 ,0.00 ,3337.22 ,15.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-12,1624.56 ,1695.34 ,1322.23 ,0.00 ,3344.59 ,14.82 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-13,1625.76 ,1696.66 ,1321.81 ,0.00 ,3339.90 ,15.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-16,1604.08 ,1674.04 ,1302.62 ,0.00 ,3276.57 ,14.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-17,1604.88 ,1674.95 ,1304.38 ,0.00 ,3280.54 ,15.15 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-18,1594.58 ,1664.11 ,1295.56 ,0.00 ,3258.32 ,13.99 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-19,1619.35 ,1689.95 ,1319.82 ,0.00 ,3326.97 ,15.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-20,1604.91 ,1674.87 ,1305.75 ,0.00 ,3287.15 ,15.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-23,1602.59 ,1672.50 ,1304.92 ,0.00 ,3292.88 ,14.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-24,1596.73 ,1666.29 ,1299.19 ,0.00 ,3277.05 ,13.94 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-25,1597.84 ,1667.43 ,1299.52 ,0.00 ,3286.08 ,14.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-26,1587.65 ,1656.75 ,1291.38 ,0.00 ,3265.64 ,14.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-09-27,1581.62 ,1650.48 ,1285.65 ,0.00 ,3243.93 ,13.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-08,1562.99 ,1631.38 ,1272.94 ,0.00 ,3197.94 ,13.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-09,1535.37 ,1602.29 ,1247.53 ,0.00 ,3141.26 ,13.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-10,1530.41 ,1597.24 ,1241.55 ,0.00 ,3115.62 ,12.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-11,1524.05 ,1590.57 ,1237.14 ,0.00 ,3107.04 ,13.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-14,1531.68 ,1598.48 ,1243.74 ,0.00 ,3118.35 ,14.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-15,1524.73 ,1591.25 ,1238.97 ,0.00 ,3114.86 ,13.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-16,1537.39 ,1604.49 ,1247.72 ,0.00 ,3138.53 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-17,1513.10 ,1579.27 ,1228.26 ,0.00 ,3072.65 ,14.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-18,1519.54 ,1585.96 ,1233.67 ,0.00 ,3088.17 ,14.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-21,1524.93 ,1591.59 ,1237.36 ,0.00 ,3088.94 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-22,1548.10 ,1616.01 ,1254.74 ,0.00 ,3126.87 ,14.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-23,1548.97 ,1617.01 ,1255.64 ,0.00 ,3123.79 ,14.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-24,1536.52 ,1603.97 ,1244.56 ,0.00 ,3093.74 ,15.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-25,1520.31 ,1587.95 ,1233.58 ,0.00 ,3062.99 ,16.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-28,1502.72 ,1570.06 ,1219.43 ,0.00 ,3009.19 ,17.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-29,1510.88 ,1578.46 ,1226.78 ,0.00 ,3037.30 ,16.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-30,1509.71 ,1577.29 ,1225.94 ,0.00 ,3037.94 ,16.78 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-10-31,1507.50 ,1574.93 ,1225.34 ,0.00 ,3036.18 ,19.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-01,1510.76 ,1578.49 ,1227.85 ,0.00 ,3050.56 ,18.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-04,1531.84 ,1600.35 ,1246.80 ,0.00 ,3107.24 ,18.54 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-05,1558.24 ,1627.73 ,1265.73 ,0.00 ,3161.54 ,19.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-06,1552.56 ,1621.68 ,1260.05 ,0.00 ,3143.19 ,20.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-07,1554.24 ,1623.67 ,1259.87 ,0.00 ,3148.12 ,20.83 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-08,1522.19 ,1590.48 ,1232.95 ,0.00 ,3075.18 ,20.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-11,1504.40 ,1571.90 ,1218.36 ,0.00 ,3036.70 ,21.55 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-12,1485.91 ,1553.18 ,1200.92 ,0.00 ,2997.21 ,20.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-13,1490.46 ,1557.79 ,1206.42 ,0.00 ,3015.37 ,20.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-14,1460.80 ,1526.75 ,1183.64 ,0.00 ,2971.27 ,20.37 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-15,1463.69 ,1529.64 ,1186.92 ,0.00 ,2983.54 ,19.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-18,1451.29 ,1516.56 ,1174.83 ,0.00 ,2938.10 ,18.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-19,1462.17 ,1527.56 ,1182.64 ,0.00 ,2952.31 ,19.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-20,1425.84 ,1489.96 ,1154.90 ,0.00 ,2904.20 ,19.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-21,1390.63 ,1453.42 ,1125.38 ,0.00 ,2836.14 ,19.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-22,1395.50 ,1458.55 ,1128.07 ,0.00 ,2833.50 ,17.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-25,1398.44 ,1461.80 ,1133.17 ,0.00 ,2840.49 ,16.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-26,1371.17 ,1433.60 ,1111.05 ,0.00 ,2788.78 ,15.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-27,1378.75 ,1441.78 ,1118.96 ,0.00 ,2810.55 ,13.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-28,1417.53 ,1482.12 ,1150.59 ,0.00 ,2876.89 ,13.94 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-11-29,1434.18 ,1499.36 ,1164.62 ,0.00 ,2920.72 ,13.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-02,1395.68 ,1459.33 ,1132.93 ,0.00 ,2837.99 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-03,1408.84 ,1472.89 ,1144.63 ,0.00 ,2861.35 ,14.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-04,1414.45 ,1478.67 ,1147.54 ,0.00 ,2870.32 ,14.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-05,1404.88 ,1468.62 ,1139.75 ,0.00 ,2850.23 ,13.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-06,1405.53 ,1469.21 ,1139.80 ,0.00 ,2854.59 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-09,1400.87 ,1464.20 ,1136.25 ,0.00 ,2847.52 ,14.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-10,1383.84 ,1446.54 ,1122.91 ,0.00 ,2818.30 ,14.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-11,1379.20 ,1441.68 ,1117.44 ,0.00 ,2796.81 ,15.67 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-12,1383.91 ,1446.45 ,1122.23 ,0.00 ,2806.01 ,16.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-13,1396.90 ,1459.78 ,1132.08 ,0.00 ,2830.63 ,17.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-16,1408.52 ,1471.80 ,1141.52 ,0.00 ,2859.53 ,17.92 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-17,1416.10 ,1479.66 ,1148.60 ,0.00 ,2878.57 ,17.99 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-18,1411.72 ,1475.11 ,1143.94 ,0.00 ,2868.42 ,18.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-19,1413.60 ,1477.08 ,1145.07 ,0.00 ,2865.94 ,17.57 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-20,1427.94 ,1492.02 ,1157.34 ,0.00 ,2905.01 ,19.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-23,1430.20 ,1494.50 ,1159.43 ,0.00 ,2907.33 ,18.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-24,1430.83 ,1495.21 ,1159.06 ,0.00 ,2905.86 ,18.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-25,1421.52 ,1485.49 ,1151.16 ,0.00 ,2887.14 ,18.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-26,1384.15 ,1446.65 ,1119.36 ,0.00 ,2809.94 ,19.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-27,1382.97 ,1445.38 ,1120.28 ,0.00 ,2802.96 ,18.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-30,1366.36 ,1428.15 ,1108.94 ,0.00 ,2771.02 ,18.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2002-12-31,1357.65 ,1419.12 ,1103.64 ,0.00 ,2759.30 ,17.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-02,1320.63 ,1380.02 ,1074.98 ,0.00 ,2689.49 ,16.83 ,0.00 ,0.00 ,0.00 ,979.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-03,1319.87 ,1379.09 ,1073.52 ,0.00 ,2687.72 ,17.10 ,0.00 ,0.00 ,0.00 ,976.73 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-06,1334.68 ,1394.37 ,1084.88 ,0.00 ,2722.28 ,16.80 ,0.00 ,0.00 ,0.00 ,984.31 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-07,1332.06 ,1391.52 ,1081.62 ,0.00 ,2718.33 ,16.94 ,0.00 ,0.00 ,0.00 ,981.28 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-08,1372.07 ,1433.28 ,1111.83 ,0.00 ,2790.04 ,15.93 ,0.00 ,0.00 ,0.00 ,1008.84 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-09,1397.38 ,1459.91 ,1132.17 ,0.00 ,2835.49 ,17.80 ,0.00 ,0.00 ,0.00 ,1025.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-10,1384.86 ,1446.88 ,1121.58 ,0.00 ,2811.19 ,17.30 ,0.00 ,0.00 ,0.00 ,1016.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-13,1386.31 ,1448.30 ,1124.33 ,0.00 ,2821.60 ,17.10 ,0.00 ,0.00 ,0.00 ,1016.08 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-14,1466.85 ,1532.18 ,1185.87 ,0.00 ,2999.40 ,16.74 ,0.00 ,0.00 ,0.00 ,1077.75 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-15,1459.92 ,1525.14 ,1177.97 ,0.00 ,2963.99 ,17.06 ,0.00 ,0.00 ,0.00 ,1069.45 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-16,1485.62 ,1551.65 ,1196.39 ,0.00 ,3010.61 ,18.50 ,0.00 ,0.00 ,0.00 ,1084.33 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-17,1478.68 ,1544.55 ,1190.90 ,0.00 ,2998.67 ,18.10 ,0.00 ,0.00 ,0.00 ,1079.53 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-20,1482.68 ,1548.92 ,1194.72 ,0.00 ,3012.08 ,18.45 ,0.00 ,0.00 ,0.00 ,1083.16 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-21,1454.89 ,1520.00 ,1172.13 ,0.00 ,2953.52 ,18.47 ,0.00 ,0.00 ,0.00 ,1063.96 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-22,1460.53 ,1525.97 ,1174.57 ,0.00 ,2961.89 ,18.45 ,0.00 ,0.00 ,0.00 ,1064.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-23,1450.62 ,1515.79 ,1167.64 ,0.00 ,2942.16 ,16.72 ,0.00 ,0.00 ,0.00 ,1061.62 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-24,1479.07 ,1545.43 ,1187.69 ,0.00 ,2992.11 ,18.94 ,0.00 ,0.00 ,0.00 ,1081.32 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-27,1496.16 ,1563.35 ,1203.33 ,0.00 ,3031.45 ,17.48 ,0.00 ,0.00 ,0.00 ,1095.97 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-28,1500.64 ,1568.02 ,1206.86 ,0.00 ,3044.03 ,16.29 ,0.00 ,0.00 ,0.00 ,1099.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-01-29,1499.82 ,1567.29 ,1207.60 ,0.00 ,3051.22 ,16.94 ,0.00 ,0.00 ,0.00 ,1101.43 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-02-10,1480.17 ,1547.00 ,1190.46 ,0.00 ,3010.63 ,18.07 ,0.00 ,0.00 ,0.00 ,1086.18 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-02-11,1492.76 ,1560.26 ,1201.29 ,0.00 ,3031.31 ,17.37 ,0.00 ,0.00 ,0.00 ,1094.05 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2003-02-12,1510.67 ,1579.07 ,1214.80 ,0.00 ,3063.02 ,16.35 ,0.00 ,0.00 ,0.00 ,1104.48 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
